store,sale.date,tran.type,tran.number,tran.item.number,sku,category,qty,unit.cost,sale.amount,unit.original.retail,gross.margin,price.category,loyalty.member,customer.id
103,45051,Sale,31824,1,301567,Jackets,1,22.06,65,84,0.6606,Coupon,0,C99999
103,45051,Sale,31825,1,285839,Jackets,1,22.26,62,84,0.641,Markdown,0,C99999
103,45051,Sale,31826,1,279545,Footwear,1,29.46,101,101,0.7083,Full Price,0,C99999
103,45051,Sale,31827,1,285580,Backpacks,1,24.14,95,95,0.7459,Full Price,0,C99999
103,45051,Sale,31828,1,285296,Backpacks,1,21.58,73,84,0.7044,Coupon,1,C42370
103,45051,Sale,31828,2,294944,Bottoms,1,13.58,41.3,53.9,0.6712,Coupon,1,C42370
103,45051,Sale,31829,1,283339,Jackets,1,21.76,77,84,0.7174,Coupon,1,C42114
103,45051,Sale,31829,2,288551,Travel,1,25.52,95,102,0.7314,Coupon,1,C42114
103,45051,Sale,31830,1,279204,Backpacks,1,26.96,72,95,0.6256,Coupon,0,C99999
103,45051,Sale,31831,1,295955,Sleeping Gear,1,58,126,168,0.5397,Coupon,0,C99999
103,45051,Sale,31831,2,283210,Backpacks,1,23.04,63,84,0.6343,Coupon,0,C99999
103,45051,Sale,31832,1,294808,Sleeping Gear,1,38.4,110,134,0.6509,Coupon,0,C99999
103,45051,Sale,31833,1,301892,Backpacks,1,20.2,84,84,0.7595,Full Price,0,C99999
103,45051,Sale,31834,1,283216,Backpacks,1,22.86,64,84,0.6428,Coupon,1,C40300
103,45051,Sale,31834,2,280975,Jackets,1,25,72,98,0.6528,Markdown,1,C40300
103,45051,Sale,31835,1,285505,Travel,1,25.12,95,98,0.7356,Markdown,0,C99999
103,45051,Sale,31836,1,292697,Backpacks,1,19.6,61,77,0.6787,Coupon,0,C99999
103,45051,Sale,31837,1,285838,Jackets,1,22.26,74,84,0.6992,Coupon,0,C99999
103,45051,Sale,31838,1,283344,Jackets,2,21.76,158,84,0.7246,Coupon,0,C99999
103,45051,Sale,31839,1,279209,Backpacks,1,24.78,75,95,0.6696,Coupon,0,C99999
103,45051,Sale,31840,1,285299,Backpacks,1,24.62,85,95,0.7104,Coupon,0,C99999
103,45051,Sale,31841,1,280976,Jackets,1,25,75,98,0.6667,Markdown,0,C99999
103,45051,Sale,31842,1,282987,Sleeping Gear,1,55.16,82,224,0.3273,Markdown,0,C99999
103,45051,Sale,31843,1,276306,Jackets,1,20.1,21.98,77,0.0855,Clearance,0,C99999
103,45052,Sale,31844,1,285479,Tops,1,10.66,40.2,40.2,0.7349,Full Price,0,C99999
103,45052,Sale,31845,1,283211,Backpacks,1,23.04,42,84,0.4514,Coupon,1,C41420
103,45052,Sale,31845,2,294941,Bottoms,1,13.58,27.3,53.9,0.5026,Coupon,1,C41420
103,45052,Sale,31846,1,272936,Backpacks,1,25.12,77,95,0.6738,Coupon,1,C41898
103,45052,Sale,31846,2,279205,Backpacks,1,26.96,84,95,0.679,Coupon,1,C41898
103,45052,Sale,31847,1,294811,Sleeping Gear,1,38.4,66,134,0.4182,Coupon,0,C99999
103,45052,Sale,31848,1,295826,Sleeping Gear,1,40,62,154,0.3548,Coupon,0,C99999
103,45052,Sale,31849,1,278845,Sleeping Gear,1,47.88,142,190,0.6628,Coupon,1,C40238
103,45052,Sale,31849,2,285852,Sleeping Gear,1,49.24,142,190,0.6532,Coupon,1,C40238
103,45052,Sale,31850,1,279214,Backpacks,1,24.14,95,95,0.7459,Full Price,0,C99999
103,45052,Sale,31851,1,295747,Backpacks,1,20.5,84,84,0.756,Full Price,1,C40623
103,45052,Sale,31851,2,285851,Sleeping Gear,1,49.24,148,190,0.6673,Coupon,1,C40623
103,45052,Sale,31852,1,292578,Travel,1,24.14,91,102,0.7347,Coupon,1,C40269
103,45052,Sale,31853,1,285840,Jackets,1,22.26,63,84,0.6467,Coupon,0,C99999
103,45052,Sale,31854,1,272938,Backpacks,1,25.12,72,95,0.6511,Coupon,0,C99999
103,45052,Sale,31854,2,281600,Backpacks,1,22.54,64,84,0.6478,Coupon,0,C99999
103,45052,Sale,31855,1,292772,Sleeping Gear,1,48.48,166,190,0.708,Coupon,0,C99999
103,45052,Sale,31856,1,278305,Footwear,1,40.9,96,147,0.574,Markdown,0,C99999
103,45052,Sale,31857,1,292626,Travel,1,24.62,89,105,0.7234,Markdown,0,C99999
103,45052,Sale,31858,1,301568,Jackets,1,22.06,84,84,0.7374,Full Price,0,C99999
103,45052,Sale,31859,1,285598,Jackets,1,20.26,59,77,0.6566,Coupon,0,C99999
103,45052,Sale,31860,1,272935,Backpacks,1,25.12,95,95,0.7356,Full Price,1,C42066
103,45052,Sale,31861,1,276267,Sleeping Gear,1,46.28,190,190,0.7564,Full Price,1,C42019
103,45052,Sale,31862,1,290068,Footwear,1,38.16,77,101,0.5044,Coupon,1,C41586
103,45052,Sale,31862,2,290071,Footwear,1,38.16,77,101,0.5044,Coupon,1,C41586
103,45052,Sale,31862,3,285193,Footwear,1,32.95,89,116,0.6298,Coupon,1,C41586
103,45052,Sale,31863,1,285659,Jackets,1,22.26,84,84,0.735,Full Price,0,C99999
103,45052,Sale,31864,1,279210,Backpacks,1,24.78,95,95,0.7392,Full Price,1,C40368
103,45052,Sale,31865,1,281569,Backpacks,1,23.04,75,84,0.6928,Coupon,1,C41370
103,45052,Sale,31866,1,292594,Jackets,1,20,54,77,0.6296,Coupon,1,C41492
103,45052,Sale,31866,2,279203,Backpacks,1,26.96,66,95,0.5915,Coupon,1,C41492
103,45052,Sale,31867,1,285513,Travel,1,25.12,95,98,0.7356,Markdown,0,C99999
103,45052,Sale,31868,1,282076,Sleeping Gear,1,35.08,122,154,0.7125,Coupon,1,C41605
103,45052,Sale,31869,1,283338,Jackets,1,21.76,84,84,0.741,Full Price,1,C42036
103,45052,Sale,31870,1,285579,Backpacks,1,24.14,72,95,0.6647,Coupon,0,C99999
103,45052,Sale,31870,2,285838,Jackets,1,22.26,64,84,0.6522,Coupon,0,C99999
103,45053,Sale,31871,1,278806,Jackets,1,24.32,72,98,0.6622,Markdown,0,C99999
103,45053,Sale,31871,2,295740,Backpacks,1,20.5,64,84,0.6797,Coupon,0,C99999
103,45053,Sale,31872,1,295980,Footwear,1,32.56,101,101,0.6776,Full Price,0,C99999
103,45053,Sale,31873,1,292578,Travel,1,24.14,102,102,0.7633,Full Price,0,C99999
103,45053,Sale,31874,1,283386,Backpacks,1,22.66,76,88,0.7018,Markdown,0,C99999
103,45053,Sale,31875,1,285552,Footwear,1,39.36,111,126,0.6454,Coupon,0,C99999
103,45053,Sale,31876,1,278304,Footwear,1,40.9,114,147,0.6412,Markdown,0,C99999
103,45053,Sale,31877,1,292662,Travel,1,22.26,73,95,0.6951,Coupon,0,C99999
103,45053,Sale,31877,2,285640,Backpacks,1,22.62,84,84,0.7307,Full Price,0,C99999
103,45053,Sale,31878,1,285600,Jackets,1,20.26,77,77,0.7369,Full Price,0,C99999
103,45053,Sale,31879,1,288982,Backpacks,1,20.88,84,84,0.7514,Full Price,0,C99999
103,45053,Sale,31880,1,295971,Jackets,1,20.5,64,77,0.6797,Coupon,0,C99999
103,45053,Sale,31880,2,289067,Backpacks,1,23.34,73,98,0.6803,Markdown,0,C99999
103,45053,Sale,31881,1,285551,Footwear,1,39.36,95,126,0.5857,Coupon,0,C99999
103,45053,Sale,31881,2,295830,Sleeping Gear,1,40,120,154,0.6667,Coupon,0,C99999
103,45054,Sale,31882,1,297168,Footwear,1,45.76,108,126,0.5763,Coupon,1,C40704
103,45054,Sale,31882,2,285625,Jackets,1,20.26,66,77,0.693,Coupon,1,C40704
103,45054,Sale,31882,3,288990,Backpacks,1,21.1,74,84,0.7149,Coupon,1,C40704
103,45054,Sale,31883,1,297170,Footwear,1,45.76,111,126,0.5877,Coupon,1,C40718
103,45054,Sale,31884,1,294824,Sleeping Gear,1,38.4,120,134,0.68,Coupon,0,C99999
103,45054,Sale,31885,1,296017,Bottoms,1,12.6,39.9,46.9,0.6842,Coupon,1,C40547
103,45054,Sale,31885,2,281503,Jackets,1,20.1,66,77,0.6955,Coupon,1,C40547
103,45054,Sale,31886,1,290067,Footwear,1,38.16,101,101,0.6222,Full Price,0,C99999
103,45054,Sale,31887,1,289068,Backpacks,1,23.34,73,98,0.6803,Markdown,0,C99999
103,45054,Sale,31888,1,283387,Backpacks,1,22.66,72,88,0.6853,Markdown,1,C40032
103,45054,Sale,31888,2,285574,Jackets,1,20,66,77,0.697,Coupon,1,C40032
103,45054,Sale,31888,3,301892,Backpacks,1,20.2,72,84,0.7194,Coupon,1,C40032
103,45054,Sale,31889,1,283340,Jackets,1,21.76,84,84,0.741,Full Price,1,C40723
103,45054,Sale,31890,1,295739,Backpacks,1,20.5,77,84,0.7338,Coupon,0,C99999
103,45054,Sale,31891,1,283387,Backpacks,1,22.66,74,88,0.6938,Markdown,1,C41600
103,45055,Sale,31892,1,295741,Backpacks,1,20.5,84,84,0.756,Full Price,1,C41910
103,45055,Sale,31893,1,283217,Backpacks,1,22.86,71,84,0.678,Coupon,0,C99999
103,45055,Sale,31893,2,301893,Backpacks,1,20.2,71,84,0.7155,Coupon,0,C99999
103,45055,Sale,31894,1,282076,Sleeping Gear,1,35.08,132,154,0.7342,Coupon,1,C40192
103,45055,Sale,31895,1,296020,Bottoms,1,12.6,46.9,46.9,0.7313,Full Price,1,C42453
103,45055,Sale,31895,2,283218,Backpacks,1,22.86,73,84,0.6868,Coupon,1,C42453
103,45055,Sale,31896,1,288573,Jackets,1,17.24,74,84,0.767,Coupon,0,C99999
103,45055,Sale,31897,1,285855,Sleeping Gear,1,49.24,178,190,0.7234,Coupon,0,C99999
103,45055,Sale,31898,1,290066,Footwear,1,38.16,101,101,0.6222,Full Price,0,C99999
103,45055,Sale,31899,1,301893,Backpacks,1,20.2,84,84,0.7595,Full Price,0,C99999
103,45056,Sale,31900,1,291126,Jackets,1,22.3,84,84,0.7345,Full Price,0,C99999
103,45056,Sale,31901,1,285849,Sleeping Gear,1,49.24,168,190,0.7069,Coupon,0,C99999
103,45056,Sale,31902,1,285541,Footwear,1,39.18,126,126,0.689,Full Price,0,C99999
103,45056,Sale,31903,1,278522,Jackets,1,22.28,76,84,0.7068,Coupon,1,C40612
103,45056,Sale,31904,1,283215,Backpacks,1,22.86,78,84,0.7069,Coupon,0,C99999
103,45056,Sale,31905,1,267826,Footwear,1,35.66,44,116,0.1895,Markdown,1,C40344
103,45057,Sale,31906,1,300316,Backpacks,1,24.62,80,95,0.6923,Coupon,1,C40994
103,45057,Sale,31906,2,279211,Backpacks,1,24.78,81,95,0.6941,Coupon,1,C40994
103,45057,Sale,31906,3,285304,Backpacks,1,24.62,80,95,0.6923,Coupon,1,C40994
103,45057,Sale,31907,1,283380,Sleeping Gear,1,58.72,162,204,0.6375,Coupon,0,C99999
103,45057,Sale,31907,2,295170,Travel,1,25.9,80,102,0.6763,Coupon,0,C99999
103,45057,Sale,31907,3,278510,Jackets,1,24.62,73,95,0.6627,Coupon,0,C99999
103,45057,Sale,31907,4,285524,Backpacks,1,22.66,65,84,0.6514,Coupon,0,C99999
103,45057,Sale,31908,1,301893,Backpacks,1,20.2,84,84,0.7595,Full Price,1,C40681
103,45057,Sale,31909,1,276311,Footwear,1,40.72,30,126,-0.3573,Clearance,0,C99999
103,45057,Sale,31910,1,227748,Jackets,1,24.62,95,95,0.7408,Full Price,0,C99999
103,45057,Sale,31911,1,288816,Footwear,1,41.6,33,126,-0.2606,Clearance,0,C99999
103,45057,Sale,31912,1,300067,Sleeping Gear,1,47.28,168,204,0.7186,Coupon,1,C41803
103,45057,Sale,31913,1,227747,Jackets,1,24.62,83,95,0.7034,Coupon,1,C42299
103,45057,Sale,31913,2,279546,Footwear,1,29.46,87,101,0.6614,Coupon,1,C42299
103,45057,Sale,31914,1,285858,Jackets,1,22.26,71,84,0.6865,Coupon,0,C99999
103,45057,Sale,31914,2,285837,Jackets,1,22.26,71,84,0.6865,Coupon,0,C99999
103,45058,Sale,31915,1,289045,Jackets,1,26.36,77,77,0.6577,Full Price,0,C99999
103,45058,Sale,31916,1,297169,Footwear,1,45.76,126,126,0.6368,Full Price,0,C99999
103,45058,Sale,31917,1,294897,Sleeping Gear,1,41.8,152,168,0.725,Coupon,0,C99999
103,45058,Sale,31918,1,292750,Sleeping Gear,1,47.48,190,190,0.7501,Full Price,1,C41366
103,45058,Sale,31919,1,296017,Bottoms,1,12.6,41.3,46.9,0.6949,Coupon,1,C40851
103,45058,Sale,31919,2,283381,Sleeping Gear,1,58.72,178,204,0.6701,Coupon,1,C40851
103,45058,Sale,31919,3,301569,Jackets,1,22.06,72,84,0.6936,Coupon,1,C40851
103,45058,Sale,31920,1,301569,Jackets,1,22.06,84,84,0.7374,Full Price,0,C99999
103,45058,Sale,31921,1,283383,Sleeping Gear,1,58.72,178,204,0.6701,Coupon,1,C40478
103,45058,Sale,31921,2,292751,Sleeping Gear,1,47.48,160,190,0.7033,Coupon,1,C40478
103,45058,Sale,31922,1,285524,Backpacks,1,22.66,74,84,0.6938,Coupon,1,C40620
103,45058,Sale,31923,1,283217,Backpacks,1,22.86,84,84,0.7279,Full Price,1,C40502
103,45058,Sale,31924,1,291252,Backpacks,1,22.66,77,84,0.7057,Coupon,0,C99999
103,45058,Sale,31925,1,300066,Sleeping Gear,1,47.28,204,204,0.7682,Full Price,0,C99999
103,45058,Sale,31926,1,288988,Backpacks,1,21.1,84,84,0.7488,Full Price,0,C99999
103,45058,Sale,31927,1,278984,Sleeping Gear,1,44.12,43.96,168,-0.0036,Clearance,0,C99999
103,45058,Sale,31928,1,288449,Jackets,1,22.38,66,77,0.6609,Coupon,1,C42170
103,45058,Sale,31929,1,291125,Jackets,1,22.3,84,84,0.7345,Full Price,1,C41502
103,45058,Sale,31930,1,285845,Sleeping Gear,1,49.24,190,190,0.7408,Full Price,1,C40161
103,45058,Sale,31931,1,285626,Jackets,1,20.26,77,77,0.7369,Full Price,1,C40223
103,45059,Sale,31932,1,276274,Swimwear,1,22.06,84,98,0.7374,Markdown,1,C42161
103,45059,Sale,31932,2,279198,Backpacks,1,28.56,25.98,95,-0.0993,Clearance,1,C42161
103,45059,Sale,31933,1,282077,Sleeping Gear,1,35.08,132,154,0.7342,Coupon,1,C40440
103,45059,Sale,31934,1,294824,Sleeping Gear,1,38.4,114,134,0.6632,Coupon,0,C99999
103,45059,Sale,31935,1,301568,Jackets,1,22.06,78,84,0.7172,Coupon,0,C99999
103,45059,Sale,31936,1,296018,Bottoms,1,12.6,36.4,46.9,0.6538,Coupon,1,C40690
103,45059,Sale,31936,2,292678,Tops,1,13.86,36,46.2,0.615,Coupon,1,C40690
103,45059,Sale,31936,3,288981,Backpacks,1,20.88,66,84,0.6836,Coupon,1,C40690
103,45059,Sale,31937,1,295171,Travel,1,25.9,102,102,0.7461,Full Price,0,C99999
103,45059,Sale,31938,1,285574,Jackets,1,20,67,77,0.7015,Coupon,1,C41174
103,45059,Sale,31938,2,292669,Travel,1,22.26,82,95,0.7285,Coupon,1,C41174
103,45059,Sale,31939,1,292771,Sleeping Gear,1,48.48,190,190,0.7448,Full Price,0,C99999
103,45059,Sale,31940,1,285592,Backpacks,1,24.14,87,95,0.7225,Coupon,1,C41439
103,45059,Sale,31940,2,285150,Footwear,1,32.95,104,116,0.6832,Coupon,1,C41439
103,45059,Sale,31941,1,295827,Sleeping Gear,1,40,132,154,0.697,Coupon,0,C99999
103,45059,Sale,31942,1,294941,Bottoms,1,13.58,46.2,53.9,0.7061,Coupon,0,C99999
103,45059,Sale,31943,1,295958,Sleeping Gear,1,58,146,168,0.6027,Coupon,1,C40435
103,45059,Sale,31944,1,301894,Backpacks,1,20.2,76,84,0.7342,Coupon,0,C99999
103,45059,Sale,31945,1,285607,Backpacks,1,22.66,78,84,0.7095,Coupon,0,C99999
103,45059,Sale,31946,1,295169,Travel,1,25.9,102,102,0.7461,Full Price,1,C42390
103,45059,Sale,31947,1,288530,Sleeping Gear,1,49.74,190,190,0.7382,Full Price,0,C99999
103,45059,Sale,31948,1,296019,Bottoms,1,12.6,39.9,46.9,0.6842,Coupon,1,C41513
103,45059,Sale,31948,2,281502,Jackets,1,20.1,66,77,0.6955,Coupon,1,C41513
103,45059,Sale,31948,3,278837,Jackets,1,20.81,66,77,0.6847,Coupon,1,C41513
103,45059,Sale,31949,1,295764,Backpacks,1,22.4,84,84,0.7333,Full Price,0,C99999
103,45059,Sale,31950,1,281595,Backpacks,1,22.54,78,84,0.711,Coupon,1,C41008
103,45059,Sale,31950,2,300314,Backpacks,1,24.62,89,95,0.7234,Coupon,1,C41008
103,45059,Sale,31951,1,292597,Jackets,1,20,65,77,0.6923,Coupon,1,C40762
103,45059,Sale,31951,2,292686,Jackets,1,20,65,77,0.6923,Coupon,1,C40762
103,45059,Sale,31952,1,285642,Backpacks,1,22.62,84,84,0.7307,Full Price,0,C99999
103,45059,Sale,31953,1,285575,Jackets,1,20,77,77,0.7403,Full Price,0,C99999
103,45060,Sale,31954,1,283339,Jackets,1,21.76,66,84,0.6703,Coupon,1,C40002
103,45060,Sale,31955,1,285190,Footwear,1,32.95,116,116,0.7159,Full Price,0,C99999
103,45060,Sale,31956,1,295982,Footwear,1,32.56,78,101,0.5826,Coupon,1,C41134
103,45060,Sale,31956,2,279204,Backpacks,1,26.96,78,95,0.6544,Coupon,1,C41134
103,45060,Sale,31957,1,283341,Jackets,1,21.76,72,84,0.6978,Coupon,0,C99999
103,45060,Sale,31958,1,295956,Sleeping Gear,1,58,154,168,0.6234,Coupon,0,C99999
103,45060,Sale,31959,1,279203,Backpacks,1,26.96,80,95,0.663,Coupon,1,C42033
103,45060,Sale,31959,2,285304,Backpacks,1,24.62,80,95,0.6923,Coupon,1,C42033
103,45060,Sale,31960,1,292749,Sleeping Gear,1,47.48,166,190,0.714,Coupon,0,C99999
103,45060,Sale,31961,1,279170,Backpacks,1,21.58,21.98,84,0.0182,Clearance,1,C41461
103,45060,Sale,31962,1,285573,Jackets,1,20,66,77,0.697,Coupon,0,C99999
103,45060,Sale,31962,2,285557,Jackets,1,22.16,72,84,0.6922,Coupon,0,C99999
103,45060,Sale,31963,1,285558,Jackets,1,22.16,84,84,0.7362,Full Price,0,C99999
103,45060,Sale,31964,1,295972,Jackets,1,20.5,77,77,0.7338,Full Price,0,C99999
103,45060,Sale,31965,1,278473,Travel,1,21.68,76,84,0.7147,Coupon,1,C40453
103,45060,Sale,31965,2,285661,Jackets,1,22.26,66,84,0.6627,Coupon,1,C40453
103,45060,Sale,31966,1,283353,Backpacks,1,21.96,73,84,0.6992,Coupon,0,C99999
103,45060,Sale,31967,1,297211,Jackets,1,23.54,78,84,0.6982,Coupon,0,C99999
103,45061,Sale,31968,1,300316,Backpacks,1,24.62,83,95,0.7034,Coupon,1,C40940
103,45061,Sale,31968,2,279547,Footwear,1,29.46,87,101,0.6614,Coupon,1,C40940
103,45061,Sale,31969,1,281548,Backpacks,1,20.1,72,84,0.7208,Coupon,1,C40818
103,45061,Sale,31970,1,287771,Sleeping Gear,2,35.48,262,154,0.7292,Coupon,0,C99999
103,45061,Sale,31970,2,282303,Sleeping Gear,1,35.48,130,154,0.7271,Coupon,0,C99999
103,45061,Sale,31970,3,295827,Sleeping Gear,1,40,130,154,0.6923,Coupon,0,C99999
103,45061,Sale,31971,1,278281,Jackets,1,22.46,84,84,0.7326,Full Price,1,C40665
103,45061,Sale,31972,1,283389,Backpacks,1,22.66,77,88,0.7057,Markdown,1,C40785
103,45061,Sale,31973,1,282078,Sleeping Gear,1,35.08,134,154,0.7382,Coupon,0,C99999
103,45061,Sale,31974,1,288455,Backpacks,1,22.25,80,88,0.7219,Markdown,1,C41001
103,45062,Sale,31975,1,295271,Travel,1,24.8,95,95,0.7389,Full Price,1,C42250
103,45062,Sale,31976,1,247617,Camping Misc,1,11.57,11.98,51,0.0342,Clearance,0,C99999
103,45062,Sale,31977,1,276269,Sleeping Gear,1,46.28,174,190,0.734,Coupon,0,C99999
103,45062,Sale,31978,1,295270,Travel,1,24.8,85,95,0.7082,Coupon,0,C99999
103,45062,Sale,31979,1,285856,Sleeping Gear,1,49.24,190,190,0.7408,Full Price,1,C40437
103,45062,Sale,31980,1,289067,Backpacks,1,23.34,84,98,0.7221,Markdown,0,C99999
103,45062,Sale,31981,1,295747,Backpacks,1,20.5,74,84,0.723,Coupon,0,C99999
103,45062,Sale,31982,1,269706,Tops,1,11.82,7.79,46.2,-0.5177,Clearance,0,C99999
103,45062,Sale,31982,2,269938,Camping Misc,1,9.5,16.98,31,0.4405,Clearance,0,C99999
103,45063,Sale,31983,1,288987,Backpacks,1,21.1,73,84,0.711,Coupon,1,C40028
103,45063,Sale,31984,1,283364,Jackets,1,22.86,84,84,0.7279,Full Price,0,C99999
103,45063,Sale,31985,1,294984,Bottoms,1,13.44,46.9,53.9,0.7134,Coupon,1,C41096
103,45063,Sale,31986,1,282990,Sleeping Gear,1,55.16,67.96,224,0.1883,Clearance,0,C99999
103,45063,Sale,31986,2,285299,Backpacks,1,24.62,70,95,0.6483,Coupon,0,C99999
103,45063,Sale,31987,1,297267,Swimwear,1,18.5,66,77,0.7197,Coupon,1,C41980
103,45063,Sale,31987,2,278826,Jackets,1,23.54,71,84,0.6685,Coupon,1,C41980
103,45063,Sale,31987,3,279123,Backpacks,1,21.58,72,84,0.7003,Coupon,1,C41980
103,45063,Sale,31987,4,285669,Jackets,1,22.26,73,84,0.6951,Coupon,1,C41980
103,45063,Sale,31988,1,289066,Backpacks,1,23.34,71,98,0.6713,Markdown,1,C40940
103,45063,Sale,31988,2,218802,Jackets,1,22.66,72,84,0.6853,Coupon,1,C40940
103,45063,Sale,31988,3,295323,Travel,1,24.24,81,105,0.7007,Markdown,1,C40940
103,45063,Sale,31988,4,295748,Backpacks,1,20.5,71,84,0.7113,Coupon,1,C40940
103,45063,Sale,31989,1,278283,Jackets,1,22.46,72,84,0.6881,Coupon,1,C40000
103,45063,Sale,31990,1,285580,Backpacks,1,24.14,95,95,0.7459,Full Price,1,C41067
103,45063,Sale,31991,1,285500,Travel,1,25.12,95,98,0.7356,Markdown,1,C41184
103,45063,Sale,31992,1,291251,Backpacks,1,22.66,71,84,0.6808,Coupon,1,C40508
103,45063,Sale,31992,2,288979,Backpacks,1,20.88,71,84,0.7059,Coupon,1,C40508
103,45064,Sale,31993,1,278472,Travel,1,21.68,71,84,0.6946,Coupon,1,C41609
103,45064,Sale,31993,2,285559,Jackets,1,22.16,71,84,0.6879,Coupon,1,C41609
103,45064,Sale,31994,1,278284,Jackets,1,22.46,77,84,0.7083,Coupon,0,C99999
103,45064,Sale,31995,1,300066,Sleeping Gear,1,47.28,204,204,0.7682,Full Price,0,C99999
103,45064,Sale,31996,1,285469,Tops,1,10.66,26.4,40.2,0.5964,Coupon,1,C41317
103,45064,Sale,31996,2,285659,Jackets,1,22.26,84,84,0.735,Full Price,1,C41317
103,45064,Sale,31996,3,285189,Footwear,1,32.95,66,116,0.5008,Coupon,1,C41317
103,45064,Sale,31997,1,295742,Backpacks,1,20.5,84,84,0.756,Full Price,0,C99999
103,45064,Sale,31998,1,282857,Footwear,1,38.16,116,116,0.671,Full Price,0,C99999
103,45064,Sale,31999,1,278523,Jackets,1,22.28,71,84,0.6862,Coupon,1,C41905
103,45064,Sale,31999,2,288454,Backpacks,1,21.97,71,88,0.6906,Markdown,1,C41905
103,45064,Sale,32000,1,288454,Backpacks,1,21.97,84,88,0.7385,Markdown,0,C99999
103,45064,Sale,32001,1,285524,Backpacks,1,22.66,84,84,0.7302,Full Price,1,C40991
103,45064,Sale,32002,1,239826,Tops,1,13.24,5.39,50.4,-1.4566,Clearance,0,C99999
103,45064,Sale,32003,1,285481,Bottoms,1,12.43,30.8,46.9,0.5964,Coupon,1,C41882
103,45064,Sale,32003,2,285594,Bottoms,1,14.07,30.8,53.9,0.5432,Coupon,1,C41882
103,45064,Sale,32003,3,285484,Backpacks,1,20.66,44,77,0.5305,Coupon,1,C41882
103,45064,Sale,32004,1,261018,Jackets,1,20.68,8.98,77,-1.3029,Clearance,0,C99999
103,45064,Sale,32005,1,296018,Bottoms,1,12.6,30.8,46.9,0.5909,Coupon,1,C40375
103,45064,Sale,32005,2,269788,Tops,1,11.11,5.39,40.2,-1.0624,Clearance,1,C40375
103,45065,Sale,32007,1,297170,Footwear,1,45.76,126,126,0.6368,Full Price,0,C99999
103,45065,Sale,32008,1,288551,Travel,1,25.52,87,102,0.7067,Coupon,1,C40792
103,45065,Sale,32009,1,279546,Footwear,1,29.46,66,101,0.5536,Coupon,0,C99999
103,45065,Sale,32010,1,281582,Backpacks,1,24.14,95,105,0.7459,Markdown,0,C99999
103,45065,Sale,32011,1,276311,Footwear,1,40.72,33,126,-0.2339,Clearance,0,C99999
103,45065,Sale,32012,1,259989,Tops,1,10.87,5.39,46.2,-1.0178,Clearance,1,C40814
103,45065,Sale,32013,1,278498,Jackets,1,22.16,77,84,0.7122,Coupon,0,C99999
103,45065,Sale,32014,1,283371,Sleeping Gear,1,54.76,180,204,0.6958,Coupon,0,C99999
103,45065,Sale,32015,1,301893,Backpacks,1,20.2,84,84,0.7595,Full Price,1,C41292
103,45065,Sale,32016,1,278951,Sleeping Gear,1,44.12,43.96,168,-0.0036,Clearance,0,C99999
103,45065,Sale,32017,1,269795,Tops,1,11.11,5.39,40.2,-1.0624,Clearance,1,C40899
103,45065,Sale,32018,1,280467,Tops,1,15.96,36.6,58.8,0.5639,Markdown,1,C42391
103,45065,Sale,32019,1,281546,Backpacks,1,20.1,84,84,0.7607,Full Price,0,C99999
103,45065,Sale,32020,1,285669,Jackets,1,22.26,76,84,0.7071,Coupon,1,C40236
103,45065,Sale,32021,1,285549,Footwear,1,39.36,111,126,0.6454,Coupon,1,C42487
103,45065,Sale,32022,1,285587,Bottoms,1,14.07,27.3,53.9,0.4846,Coupon,0,C99999
103,45065,Sale,32023,1,278533,Jackets,1,21.68,21.98,84,0.0136,Clearance,0,C99999
103,45065,Sale,32024,1,276312,Footwear,1,40.72,33,126,-0.2339,Clearance,1,C40965
103,45065,Sale,32025,1,292750,Sleeping Gear,1,47.48,190,190,0.7501,Full Price,0,C99999
103,45065,Sale,32026,1,285525,Backpacks,1,22.66,76,84,0.7018,Coupon,0,C99999
103,45065,Sale,32027,1,285628,Backpacks,1,22.66,84,84,0.7302,Full Price,0,C99999
103,45065,Sale,32029,1,295752,Backpacks,1,20.5,74,84,0.723,Coupon,1,C40322
103,45065,Sale,32029,2,288980,Backpacks,1,20.88,74,84,0.7178,Coupon,1,C40322
103,45065,Sale,32030,1,283354,Backpacks,1,21.96,67,84,0.6722,Coupon,1,C41460
103,45065,Sale,32031,1,259979,Tops,1,10.87,5.39,46.2,-1.0178,Clearance,0,C99999
103,45065,Sale,32032,1,294897,Sleeping Gear,1,41.8,88,168,0.525,Coupon,1,C41312
103,45066,Sale,32033,1,283339,Jackets,1,21.76,84,84,0.741,Full Price,0,C99999
103,45066,Sale,32034,1,256158,Camping Misc,1,10.34,8.98,31,-0.1509,Clearance,0,C99999
103,45066,Sale,32035,1,287773,Sleeping Gear,1,35.48,88,154,0.5968,Coupon,0,C99999
103,45066,Sale,32036,1,285659,Jackets,1,22.26,84,84,0.735,Full Price,0,C99999
103,45066,Sale,32037,1,266657,Footwear,1,32.95,25,116,-0.318,Clearance,0,C99999
103,45066,Sale,32038,1,269799,Tops,1,11.11,5.39,40.2,-1.0624,Clearance,0,C99999
103,45066,Sale,32039,1,285598,Jackets,1,20.26,44,77,0.5395,Coupon,0,C99999
103,45066,Sale,32040,1,295327,Travel,1,24.21,79,105,0.6935,Markdown,1,C41867
103,45066,Sale,32040,2,294988,Bottoms,1,13.44,27.3,53.9,0.5077,Coupon,1,C41867
